timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
1980000,45,264.7044083563415,215.69770065652838,0.73,0.23,79.75,8.650083776712417
1990000,45,297.43839695589037,194.08693258523328,0.81,0.18,62.57,7.937624936103821
2000000,45,266.47941658994705,217.4520142314216,0.74,0.25,68.65,8.857789761424065
2010000,45,230.82979400483688,233.80588382087308,0.67,0.32,63.05,8.174150696992875
2020000,46,254.96789414935316,220.36386073622526,0.72,0.26,69.52,8.114201471209526
2030000,46,251.30976858991852,222.037786727844,0.71,0.26,74.11,8.313888512849807
2040000,46,265.8460896265668,216.56721889109386,0.74,0.24,70.0,8.392106982469558
2050000,46,240.74020570559622,228.75077625889313,0.69,0.29,68.78,7.946978452801704
2060000,46,265.65797503236274,217.91873077980955,0.74,0.24,70.84,8.387419291734695
2070000,47,237.94179232681782,229.71915703903653,0.68,0.29,72.22,8.188411612212658
2080000,47,219.61531518330725,237.2262690592903,0.64,0.33,73.76,8.245541337132455
2090000,47,281.7608720484062,209.7389736530216,0.77,0.22,67.21,8.715784772634507
2100000,47,286.45779004574086,204.1108247895662,0.78,0.2,72.14,8.525885661393405
2110000,47,247.59109980969095,223.29037952772222,0.7,0.27,72.04,8.074532465934753
2120000,48,277.00882227710446,211.27316240771745,0.76,0.22,71.96,8.564681654274464
2130000,48,261.201764857878,218.83797984318173,0.73,0.25,68.89,8.179795079529285
2140000,48,288.1586502235668,206.30746324015584,0.78,0.21,69.21,9.115861540585756
2150000,48,272.85325676082226,211.5406168651945,0.75,0.22,73.56,8.503670268654822
2160000,48,251.7446372564188,218.34558423444454,0.7,0.24,90.57,8.73560494184494
2170000,49,255.66099504053287,222.06445376374302,0.72,0.25,72.14,7.940075110793114
2180000,49,280.9697112975342,206.5934554440098,0.78,0.22,62.81,8.242098219394684
2190000,49,226.58701024124574,234.28239555859525,0.66,0.32,68.26,8.220420754551888
2200000,49,211.88033070531412,239.63920688270983,0.63,0.34,70.49,7.788108906745911
2210000,49,276.2382284793865,212.38728135122875,0.76,0.23,70.8,9.009142384529113
2220000,50,235.1555360349745,233.36177387369497,0.68,0.32,62.03,8.465463826805353
2230000,50,200.80717305439495,241.86459167275356,0.61,0.37,64.64,7.604227821528911
2240000,50,270.6636607085296,216.81307606237726,0.75,0.24,67.36,8.608860512971878
2250000,50,275.05098169506425,212.76258581880037,0.76,0.23,65.62,8.378342164605856
2260000,50,253.13253329790197,225.08605178786547,0.72,0.28,57.96,7.932096199393272
2270000,50,236.21036110754414,234.72278225427303,0.68,0.31,63.04,8.086929223537446
2280000,51,249.66210855888437,226.64953713347603,0.71,0.28,63.02,8.124893887639045
2290000,51,247.05006235920533,226.4646278681515,0.71,0.29,61.07,7.967112241387367
2300000,51,247.6216090310413,227.38780723236513,0.7,0.28,68.77,8.467644479870795
2310000,51,263.2570393790006,218.88788381880266,0.74,0.26,63.27,8.348538870513439
2320000,51,248.2386507317117,225.79090163335988,0.71,0.28,63.75,7.939131138026714
2330000,52,253.4001635422923,222.8103508808177,0.72,0.27,63.99,7.892112651467324
2340000,52,284.08925248554385,204.950887683926,0.78,0.21,63.6,8.10836642794311
2350000,52,239.7934901238885,232.00095741440245,0.69,0.3,64.42,8.260916604101658
2360000,52,255.1457983359813,223.23247897649856,0.72,0.27,64.54,8.09803003847599
2370000,52,277.2848045638652,208.38235674187138,0.76,0.22,71.91,8.627178695499897
2380000,53,277.94797548540987,210.5346660293001,0.77,0.23,63.47,8.459280405044556
2390000,53,241.34503459665942,226.84792170789643,0.69,0.28,72.81,8.098073278665543
2400000,53,258.937064221201,219.27148413534925,0.73,0.26,63.13,8.04248005747795
2410000,53,259.6625029492256,218.8393156361175,0.73,0.25,69.25,8.112334914803505
2420000,54,276.956558284348,208.1585243550987,0.77,0.22,61.8,7.765711387395859
2430000,54,253.0826676646948,220.2040610453132,0.71,0.25,81.37,8.498263964056969
2440000,54,245.80283297553513,228.2908824834956,0.7,0.29,67.08,8.481303325891496
2450000,54,282.9455754189956,206.07071047929196,0.78,0.21,66.64,8.205440798997879
2460000,54,221.20702470702875,237.56581560992905,0.66,0.34,58.37,7.609511478543282
